Sequence name	Lineage	Conflict	Ambiguity score	Scorpio call	Scorpio support	Scorpio conflict	Note	pangolin version	pangoLEARN version
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.2	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.2	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.2	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.2	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.2	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.621	0	1	Mu (B.1.621-like)	0.963	0.037	scorpio call: Alt alleles 26; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.7692	0.1538	scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 1; scorpio replaced lineage assignment B.1.1.7	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.177	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.177	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.177	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.177	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.2	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.177	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.416.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.177						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.2	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.177	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.7	0	1	Alpha (B.1.1.7-like)	0.913	0.0435	scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.617.2	0	1	Delta (B.1.617.2-like)	0.9231	0.0769	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.6.3	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	0.996111471					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	0.996111471					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.25						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.63	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.63	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.33						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.504	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.362						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.360						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.314	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.33						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.33	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.33	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.33						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.33	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.33	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.33	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.320						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.439	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.203	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.595	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.4.4	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.119						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.464	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.314						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.464	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.10	0	0.998707175					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.319						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.37	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.2						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.320						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.61	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.320						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.128	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1						Assigned from designation hash.	v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.4	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	B.1.1.464	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	A.1	0	1					v3.1.14	10/13/2021
"ENA|MN908947|MN908947.3 Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome."	P.2	0	1	Zeta (P.2-like)	0.8571	0.1429	scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Oth alleles 0	v3.1.14	10/13/2021
